y,x,street_count,highway,geometry
9.9199895,78.1039476,4,,POINT (78.1039476 9.9199895)
9.9190592,78.1040025,4,,POINT (78.1040025 9.9190592)
9.9169443,78.1040056,3,,POINT (78.1040056 9.9169443)
9.91996,78.1059903,3,,POINT (78.1059903 9.91996)
9.9169581,78.1059126,3,,POINT (78.1059126 9.9169581)
9.920309,78.1068709,4,,POINT (78.1068709 9.920309)
9.9199917,78.1001324,3,,POINT (78.1001324 9.9199917)
9.9190062,78.1059638,4,,POINT (78.1059638 9.9190062)
9.9190805,78.102762,3,,POINT (78.102762 9.9190805)
9.9280051,78.0983692,3,,POINT (78.0983692 9.9280051)
9.9261133,78.0988691,3,,POINT (78.0988691 9.9261133)
9.9231719,78.0978979,3,,POINT (78.0978979 9.9231719)
9.9220023,78.0977104,4,,POINT (78.0977104 9.9220023)
9.9217598,78.0981268,3,,POINT (78.0981268 9.9217598)
9.9204835,78.0984233,3,,POINT (78.0984233 9.9204835)
9.9201746,78.0982992,3,,POINT (78.0982992 9.9201746)
9.9239679,78.0971216,4,,POINT (78.0971216 9.9239679)
9.9508881,78.1399431,3,,POINT (78.1399431 9.9508881)
9.9769605,78.1199069,3,,POINT (78.1199069 9.9769605)
9.9710231,78.1261864,4,,POINT (78.1261864 9.9710231)
9.9734121,78.1281989,3,,POINT (78.1281989 9.9734121)
9.9513845,78.1569934,3,,POINT (78.1569934 9.9513845)
9.946691,78.1354462,3,,POINT (78.1354462 9.946691)
9.9508588,78.1232008,3,,POINT (78.1232008 9.9508588)
9.9542946,78.1506244,3,,POINT (78.1506244 9.9542946)
9.9509953,78.1554946,3,,POINT (78.1554946 9.9509953)
9.9624353,78.1188592,3,,POINT (78.1188592 9.9624353)
9.9498575,78.1393699,3,,POINT (78.1393699 9.9498575)
9.9728633,78.1189312,3,,POINT (78.1189312 9.9728633)
9.9523743,78.1293111,4,,POINT (78.1293111 9.9523743)
9.9472066,78.1360847,3,,POINT (78.1360847 9.9472066)
9.949505,78.1192411,3,,POINT (78.1192411 9.949505)
9.962659,78.1415585,3,,POINT (78.1415585 9.962659)
9.947086,78.1376057,3,,POINT (78.1376057 9.947086)
9.9711515,78.1187304,4,,POINT (78.1187304 9.9711515)
9.9529457,78.1564441,3,,POINT (78.1564441 9.9529457)
9.9475522,78.1453774,5,,POINT (78.1453774 9.9475522)
9.9510053,78.1214306,4,,POINT (78.1214306 9.9510053)
9.9799593,78.119496,3,,POINT (78.119496 9.9799593)
9.9494685,78.1391535,3,,POINT (78.1391535 9.9494685)
9.973953,78.1192517,3,,POINT (78.1192517 9.973953)
9.9744179,78.1275265,4,,POINT (78.1275265 9.9744179)
9.9489008,78.1429652,3,,POINT (78.1429652 9.9489008)
9.9503549,78.1572393,4,,POINT (78.1572393 9.9503549)
9.9465282,78.1347415,4,,POINT (78.1347415 9.9465282)
9.9796507,78.1198982,3,,POINT (78.1198982 9.9796507)
9.9474502,78.1377561,4,,POINT (78.1377561 9.9474502)
9.9570668,78.1535595,4,,POINT (78.1535595 9.9570668)
9.9522351,78.1310902,3,,POINT (78.1310902 9.9522351)
9.948858,78.1210423,3,,POINT (78.1210423 9.948858)
9.9690131,78.1181532,3,,POINT (78.1181532 9.9690131)
9.9712514,78.1315339,3,,POINT (78.1315339 9.9712514)
9.9154761,78.1200301,3,,POINT (78.1200301 9.9154761)
9.919968,78.1206321,4,,POINT (78.1206321 9.919968)
9.9147103,78.1115699,3,,POINT (78.1115699 9.9147103)
9.843537,78.0822768,3,,POINT (78.0822768 9.843537)
9.9194148,78.1183268,3,,POINT (78.1183268 9.9194148)
9.8527639,78.0957861,3,,POINT (78.0957861 9.8527639)
9.9202251,78.1189179,3,,POINT (78.1189179 9.9202251)
9.8514951,78.0979244,3,,POINT (78.0979244 9.8514951)
9.8387789,78.0795906,3,,POINT (78.0795906 9.8387789)
9.8759559,78.1116586,3,,POINT (78.1116586 9.8759559)
9.9205797,78.1188266,3,,POINT (78.1188266 9.9205797)
9.9185382,78.1193308,4,,POINT (78.1193308 9.9185382)
9.9170126,78.1222911,3,,POINT (78.1222911 9.9170126)
9.9196748,78.1193859,4,,POINT (78.1193859 9.9196748)
9.9197649,78.1197691,3,,POINT (78.1197691 9.9197649)
9.9449199,78.1568065,3,,POINT (78.1568065 9.9449199)
9.9443545,78.1547132,4,,POINT (78.1547132 9.9443545)
9.9115555,78.1159006,3,,POINT (78.1159006 9.9115555)
9.9438171,78.1549194,4,,POINT (78.1549194 9.9438171)
9.9455763,78.1566876,3,,POINT (78.1566876 9.9455763)
9.8826409,78.1148744,3,,POINT (78.1148744 9.8826409)
9.8818014,78.070457,3,,POINT (78.070457 9.8818014)
9.8757146,78.0687007,1,,POINT (78.0687007 9.8757146)
9.8769938,78.0653346,3,,POINT (78.0653346 9.8769938)
9.8847572,78.0727547,4,,POINT (78.0727547 9.8847572)
9.873601,78.0745858,3,,POINT (78.0745858 9.873601)
9.9021176,78.117651,4,,POINT (78.117651 9.9021176)
9.9059711,78.1195397,4,,POINT (78.1195397 9.9059711)
9.9352646,78.1033354,2,,POINT (78.1033354 9.9352646)
9.9349103,78.1042972,2,,POINT (78.1042972 9.9349103)
9.968449,78.0562895,3,,POINT (78.0562895 9.968449)
9.9181286,78.1116614,3,,POINT (78.1116614 9.9181286)
9.9282564,78.1060254,3,,POINT (78.1060254 9.9282564)
9.9296435,78.1102701,3,,POINT (78.1102701 9.9296435)
9.9312375,78.1116675,3,,POINT (78.1116675 9.9312375)
9.934161,78.1060311,3,,POINT (78.1060311 9.934161)
9.9337366,78.1062192,3,,POINT (78.1062192 9.9337366)
9.9347012,78.1064371,3,,POINT (78.1064371 9.9347012)
9.9314603,78.1112963,3,,POINT (78.1112963 9.9314603)
9.9264982,78.1137332,4,,POINT (78.1137332 9.9264982)
9.9291124,78.1138932,3,,POINT (78.1138932 9.9291124)
9.9276746,78.1102715,4,,POINT (78.1102715 9.9276746)
9.932858,78.1062314,3,,POINT (78.1062314 9.932858)
9.9287905,78.1141459,3,,POINT (78.1141459 9.9287905)
9.9334019,78.106292,3,,POINT (78.106292 9.9334019)
9.9323511,78.1095398,3,,POINT (78.1095398 9.9323511)
9.9357588,78.1017913,3,,POINT (78.1017913 9.9357588)
9.9366686,78.1020251,4,,POINT (78.1020251 9.9366686)
9.8966231,78.0875595,3,,POINT (78.0875595 9.8966231)
9.8999476,78.0838792,1,,POINT (78.0838792 9.8999476)
9.9178829,78.1145902,3,,POINT (78.1145902 9.9178829)
9.917537,78.1137837,4,,POINT (78.1137837 9.917537)
9.9196195,78.1284528,3,,POINT (78.1284528 9.9196195)
9.9306686,78.1100578,3,,POINT (78.1100578 9.9306686)
9.9243267,78.1189796,3,,POINT (78.1189796 9.9243267)
9.9233992,78.1125178,3,,POINT (78.1125178 9.9233992)
9.935394,78.1055375,3,,POINT (78.1055375 9.935394)
9.9307464,78.1059272,3,,POINT (78.1059272 9.9307464)
9.9357304,78.1015896,3,,POINT (78.1015896 9.9357304)
9.9239021,78.1189201,4,,POINT (78.1189201 9.9239021)
9.9322659,78.0980198,3,,POINT (78.0980198 9.9322659)
9.9306316,78.1092686,3,,POINT (78.1092686 9.9306316)
9.9306483,78.1081559,4,,POINT (78.1081559 9.9306483)
9.9284931,78.1200564,3,,POINT (78.1200564 9.9284931)
9.9263304,78.1196959,3,,POINT (78.1196959 9.9263304)
9.9252398,78.1195853,3,,POINT (78.1195853 9.9252398)
9.9297508,78.1177604,3,,POINT (78.1177604 9.9297508)
9.9280926,78.1148003,3,,POINT (78.1148003 9.9280926)
9.9187297,78.1253583,3,,POINT (78.1253583 9.9187297)
9.9287549,78.1166111,3,,POINT (78.1166111 9.9287549)
9.920182,78.1280243,3,,POINT (78.1280243 9.920182)
9.9176582,78.126647,3,,POINT (78.126647 9.9176582)
9.9197326,78.1295943,3,,POINT (78.1295943 9.9197326)
9.9193491,78.1267119,4,,POINT (78.1267119 9.9193491)
9.9203804,78.1267835,4,,POINT (78.1267835 9.9203804)
9.9205171,78.1252451,3,,POINT (78.1252451 9.9205171)
9.9189611,78.1266975,4,,POINT (78.1266975 9.9189611)
9.917633,78.1321582,3,,POINT (78.1321582 9.917633)
9.9208206,78.1267776,4,,POINT (78.1267776 9.9208206)
9.9230159,78.1187937,3,,POINT (78.1187937 9.9230159)
9.9186006,78.1266799,4,,POINT (78.1266799 9.9186006)
9.9180052,78.1282481,4,,POINT (78.1282481 9.9180052)
9.9285143,78.1172991,4,,POINT (78.1172991 9.9285143)
9.919079,78.1253337,3,,POINT (78.1253337 9.919079)
9.9317376,78.1006806,4,,POINT (78.1006806 9.9317376)
9.9197218,78.1267463,4,,POINT (78.1267463 9.9197218)
9.9184508,78.1282803,4,,POINT (78.1282803 9.9184508)
9.9200253,78.1285716,4,,POINT (78.1285716 9.9200253)
9.9312303,78.1100254,3,,POINT (78.1100254 9.9312303)
9.9312397,78.109888,3,,POINT (78.109888 9.9312397)
9.928937,78.1079762,3,,POINT (78.1079762 9.928937)
9.9280215,78.1172146,3,,POINT (78.1172146 9.9280215)
9.9273412,78.1196487,3,,POINT (78.1196487 9.9273412)
9.9308725,78.1059374,3,,POINT (78.1059374 9.9308725)
9.9344218,78.0983042,4,,POINT (78.0983042 9.9344218)
9.9280909,78.1079754,3,,POINT (78.1079754 9.9280909)
9.9236518,78.115188,4,,POINT (78.115188 9.9236518)
9.9313095,78.1032051,4,,POINT (78.1032051 9.9313095)
9.9198619,78.1252879,3,,POINT (78.1252879 9.9198619)
9.9362996,78.0955411,4,,POINT (78.0955411 9.9362996)
9.9201099,78.1267663,4,,POINT (78.1267663 9.9201099)
9.9268668,78.1166828,4,,POINT (78.1166828 9.9268668)
9.917862,78.1298008,4,,POINT (78.1298008 9.917862)
9.9194631,78.1295326,3,,POINT (78.1295326 9.9194631)
9.9208106,78.1274915,1,,POINT (78.1274915 9.9208106)
9.9182741,78.130635,4,,POINT (78.130635 9.9182741)
9.917535,78.1282321,3,,POINT (78.1282321 9.917535)
9.920783,78.1252278,3,,POINT (78.1252278 9.920783)
9.9213376,78.1267908,3,,POINT (78.1267908 9.9213376)
9.9181755,78.126658,4,,POINT (78.126658 9.9181755)
9.920198,78.1252659,4,,POINT (78.1252659 9.920198)
9.9194803,78.1253127,3,,POINT (78.1253127 9.9194803)
9.9188063,78.1283004,4,,POINT (78.1283004 9.9188063)
9.9196257,78.1283438,3,,POINT (78.1283438 9.9196257)
9.9275838,78.1155059,3,,POINT (78.1155059 9.9275838)
9.9363887,78.0985295,3,,POINT (78.0985295 9.9363887)
9.9333984,78.1082138,3,,POINT (78.1082138 9.9333984)
9.9300936,78.1081306,3,,POINT (78.1081306 9.9300936)
9.9192052,78.1283226,4,,POINT (78.1283226 9.9192052)
9.9171222,78.1281781,4,,POINT (78.1281781 9.9171222)
9.9182977,78.1253839,3,,POINT (78.1253839 9.9182977)
9.9200038,78.128002,3,,POINT (78.128002 9.9200038)
9.9194029,78.120786,4,,POINT (78.120786 9.9194029)
9.9365615,78.1446281,3,,POINT (78.1446281 9.9365615)
9.9268521,78.0932177,3,,POINT (78.0932177 9.9268521)
9.9283746,78.097374,3,,POINT (78.097374 9.9283746)
9.9211809,78.1211914,3,,POINT (78.1211914 9.9211809)
9.921996,78.1201343,3,,POINT (78.1201343 9.921996)
9.9221519,78.1210735,3,,POINT (78.1210735 9.9221519)
9.9222224,78.1406343,4,,POINT (78.1406343 9.9222224)
9.9226489,78.1388046,4,,POINT (78.1388046 9.9226489)
9.920826,78.1121401,4,,POINT (78.1121401 9.920826)
9.8333497,78.075102,3,,POINT (78.075102 9.8333497)
9.9299543,78.168882,3,,POINT (78.168882 9.9299543)
9.9063161,78.1107118,4,,POINT (78.1107118 9.9063161)
9.9063996,78.1114116,4,,POINT (78.1114116 9.9063996)
9.9066333,78.1210841,3,,POINT (78.1210841 9.9066333)
9.9070907,78.1135325,3,,POINT (78.1135325 9.9070907)
9.9073283,78.114951,3,,POINT (78.114951 9.9073283)
9.9075664,78.1105079,4,,POINT (78.1105079 9.9075664)
9.9076715,78.1112498,4,,POINT (78.1112498 9.9076715)
9.9079088,78.1133415,4,,POINT (78.1133415 9.9079088)
9.9083126,78.1104152,3,,POINT (78.1104152 9.9083126)
9.9084039,78.1111566,3,,POINT (78.1111566 9.9084039)
9.9086613,78.1132467,4,,POINT (78.1132467 9.9086613)
9.9086708,78.1147884,3,,POINT (78.1147884 9.9086708)
9.9086863,78.11451,3,,POINT (78.11451 9.9086863)
9.9087744,78.124439,4,,POINT (78.124439 9.9087744)
9.9089552,78.1172328,4,,POINT (78.1172328 9.9089552)
9.908966,78.1147617,3,,POINT (78.1147617 9.908966)
9.909091,78.1147514,3,,POINT (78.1147514 9.909091)
9.9092435,78.1268701,3,,POINT (78.1268701 9.9092435)
9.9092803,78.1131687,3,,POINT (78.1131687 9.9092803)
9.9093602,78.110238,3,,POINT (78.110238 9.9093602)
9.9109096,78.121376,3,,POINT (78.121376 9.9109096)
9.9113469,78.1175454,4,,POINT (78.1175454 9.9113469)
9.9114093,78.1214186,4,,POINT (78.1214186 9.9114093)
9.9118212,78.1175572,4,,POINT (78.1175572 9.9118212)
9.9119064,78.1214418,4,,POINT (78.1214418 9.9119064)
9.912043,78.1199648,4,,POINT (78.1199648 9.912043)
9.9122655,78.1175577,4,,POINT (78.1175577 9.9122655)
9.9126417,78.1175212,3,,POINT (78.1175212 9.9126417)
9.9126928,78.1159856,4,,POINT (78.1159856 9.9126928)
9.9133416,78.1125376,3,,POINT (78.1125376 9.9133416)
9.9136981,78.1214495,3,,POINT (78.1214495 9.9136981)
9.9141488,78.1214829,3,,POINT (78.1214829 9.9141488)
9.9144794,78.1171575,3,,POINT (78.1171575 9.9144794)
9.914757,78.1196918,4,,POINT (78.1196918 9.914757)
9.9148222,78.1171199,3,,POINT (78.1171199 9.9148222)
9.9152991,78.1196051,3,,POINT (78.1196051 9.9152991)
9.9169655,78.114791,3,,POINT (78.114791 9.9169655)
9.9171382,78.1126545,3,,POINT (78.1126545 9.9171382)
9.9187126,78.1142778,4,,POINT (78.1142778 9.9187126)
9.9195528,78.114138,3,,POINT (78.114138 9.9195528)
9.9196554,78.114122,3,,POINT (78.114122 9.9196554)
9.9197841,78.114914,3,,POINT (78.114914 9.9197841)
9.9208,78.1125817,4,,POINT (78.1125817 9.9208)
9.9214587,78.1146608,3,,POINT (78.1146608 9.9214587)
9.9214794,78.1141917,3,,POINT (78.1141917 9.9214794)
9.9215512,78.1125597,3,,POINT (78.1125597 9.9215512)
9.9216097,78.1134904,1,,POINT (78.1134904 9.9216097)
9.9220802,78.1121673,3,,POINT (78.1121673 9.9220802)
9.9221206,78.1140992,3,,POINT (78.1140992 9.9221206)
9.9228989,78.1167858,4,,POINT (78.1167858 9.9228989)
9.9233502,78.1167347,4,,POINT (78.1167347 9.9233502)
9.9234649,78.121786,4,,POINT (78.121786 9.9234649)
9.9239126,78.1167175,4,,POINT (78.1167175 9.9239126)
9.924457,78.1166149,3,,POINT (78.1166149 9.924457)
9.9256678,78.1166106,4,,POINT (78.1166106 9.9256678)
9.9267764,78.1168161,3,,POINT (78.1168161 9.9267764)
9.9008291,78.1324462,4,,POINT (78.1324462 9.9008291)
9.9013864,78.1449029,3,,POINT (78.1449029 9.9013864)
9.9035188,78.1445951,3,,POINT (78.1445951 9.9035188)
9.9036293,78.1421112,3,,POINT (78.1421112 9.9036293)
9.9037684,78.1421056,3,,POINT (78.1421056 9.9037684)
9.9040607,78.141522,3,,POINT (78.141522 9.9040607)
9.9041588,78.1341948,3,,POINT (78.1341948 9.9041588)
9.9042564,78.1412358,3,,POINT (78.1412358 9.9042564)
9.9045828,78.1384326,3,,POINT (78.1384326 9.9045828)
9.9056541,78.1292052,3,,POINT (78.1292052 9.9056541)
9.9059432,78.1340824,4,,POINT (78.1340824 9.9059432)
9.9063096,78.1393951,3,,POINT (78.1393951 9.9063096)
9.9077968,78.1339816,3,,POINT (78.1339816 9.9077968)
9.9084904,78.1224049,3,,POINT (78.1224049 9.9084904)
9.9085265,78.120979,3,,POINT (78.120979 9.9085265)
9.9086631,78.1182713,3,,POINT (78.1182713 9.9086631)
9.9094225,78.1211858,4,,POINT (78.1211858 9.9094225)
9.9097575,78.1156816,3,,POINT (78.1156816 9.9097575)
9.9098474,78.1273703,3,,POINT (78.1273703 9.9098474)
9.9098597,78.1347006,3,,POINT (78.1347006 9.9098597)
9.9103132,78.1336618,3,,POINT (78.1336618 9.9103132)
9.9106484,78.1344399,3,,POINT (78.1344399 9.9106484)
9.9108673,78.1343594,4,,POINT (78.1343594 9.9108673)
9.9109045,78.1214301,3,,POINT (78.1214301 9.9109045)
9.9109764,78.1226621,3,,POINT (78.1226621 9.9109764)
9.9112016,78.1186904,4,,POINT (78.1186904 9.9112016)
9.9113122,78.1318584,3,,POINT (78.1318584 9.9113122)
9.9114504,78.131463,3,,POINT (78.131463 9.9114504)
9.9115641,78.115833,3,,POINT (78.115833 9.9115641)
9.9116951,78.1187395,4,,POINT (78.1187395 9.9116951)
9.9116985,78.131322,3,,POINT (78.131322 9.9116985)
9.9119238,78.1234074,3,,POINT (78.1234074 9.9119238)
9.9121527,78.118778,4,,POINT (78.118778 9.9121527)
9.9122184,78.1224381,3,,POINT (78.1224381 9.9122184)
9.9122579,78.1237691,3,,POINT (78.1237691 9.9122579)
9.9123078,78.1303708,3,,POINT (78.1303708 9.9123078)
9.9123823,78.1293363,3,,POINT (78.1293363 9.9123823)
9.9125225,78.122579,3,,POINT (78.122579 9.9125225)
9.912566,78.124241,3,,POINT (78.124241 9.912566)
9.9126291,78.123858,4,,POINT (78.123858 9.9126291)
9.9128187,78.1186448,4,,POINT (78.1186448 9.9128187)
9.9128521,78.1227318,3,,POINT (78.1227318 9.9128521)
9.9128994,78.1246738,3,,POINT (78.1246738 9.9128994)
9.9128226,78.1454107,3,,POINT (78.1454107 9.9128226)
9.9131093,78.1320659,4,,POINT (78.1320659 9.9131093)
9.9132161,78.1207838,4,,POINT (78.1207838 9.9132161)
9.9132075,78.1228965,4,,POINT (78.1228965 9.9132075)
9.913224,78.1250402,3,,POINT (78.1250402 9.913224)
9.9132703,78.1333695,3,,POINT (78.1333695 9.9132703)
9.9134363,78.1177305,3,,POINT (78.1177305 9.9134363)
9.9134452,78.1174655,3,,POINT (78.1174655 9.9134452)
9.9134889,78.1184185,3,,POINT (78.1184185 9.9134889)
9.9135366,78.1306341,4,,POINT (78.1306341 9.9135366)
9.9135608,78.1250545,3,,POINT (78.1250545 9.9135608)
9.9135688,78.1230639,3,,POINT (78.1230639 9.9135688)
9.9136702,78.1297937,3,,POINT (78.1297937 9.9136702)
9.9137306,78.1241226,4,,POINT (78.1241226 9.9137306)
9.9138337,78.1125605,3,,POINT (78.1125605 9.9138337)
9.9138136,78.1132205,3,,POINT (78.1132205 9.9138136)
9.9138548,78.1197853,3,,POINT (78.1197853 9.9138548)
9.9138962,78.1232156,3,,POINT (78.1232156 9.9138962)
9.9139631,78.1183746,3,,POINT (78.1183746 9.9139631)
9.9140719,78.1321458,3,,POINT (78.1321458 9.9140719)
9.914127,78.1307546,4,,POINT (78.1307546 9.914127)
9.9141612,78.1207739,4,,POINT (78.1207739 9.9141612)
9.9142154,78.121486,3,,POINT (78.121486 9.9142154)
9.9142826,78.1330033,3,,POINT (78.1330033 9.9142826)
9.9143424,78.1231101,3,,POINT (78.1231101 9.9143424)
9.9143274,78.1142624,3,,POINT (78.1142624 9.9143274)
9.91437,78.1470682,3,,POINT (78.1470682 9.91437)
9.914418,78.1150068,3,,POINT (78.1150068 9.914418)
9.9144632,78.1165006,3,,POINT (78.1165006 9.9144632)
9.9145168,78.1208082,3,,POINT (78.1208082 9.9145168)
9.9144645,78.1158716,4,,POINT (78.1158716 9.9144645)
9.9145957,78.1308503,4,,POINT (78.1308503 9.9145957)
9.9145852,78.1214371,4,,POINT (78.1214371 9.9145852)
9.9146038,78.1282479,3,,POINT (78.1282479 9.9146038)
9.9146359,78.1182071,4,,POINT (78.1182071 9.9146359)
9.9146038,78.1227601,3,,POINT (78.1227601 9.9146038)
9.914643,78.1466442,3,,POINT (78.1466442 9.914643)
9.9147751,78.1140898,3,,POINT (78.1140898 9.9147751)
9.9147662,78.114262,3,,POINT (78.114262 9.9147662)
9.9148152,78.1200349,4,,POINT (78.1200349 9.9148152)
9.9148298,78.1327985,4,,POINT (78.1327985 9.9148298)
9.9148843,78.1208106,3,,POINT (78.1208106 9.9148843)
9.9149169,78.1181801,3,,POINT (78.1181801 9.9149169)
9.9149478,78.1213784,3,,POINT (78.1213784 9.9149478)
9.9149466,78.1183758,3,,POINT (78.1183758 9.9149466)
9.9149709,78.1460836,3,,POINT (78.1460836 9.9149709)
9.9150459,78.1225172,3,,POINT (78.1225172 9.9150459)
9.9150551,78.1227313,3,,POINT (78.1227313 9.9150551)
9.9152583,78.1194753,3,,POINT (78.1194753 9.9152583)
9.9153194,78.1213289,3,,POINT (78.1213289 9.9153194)
9.915263,78.1437748,3,,POINT (78.1437748 9.915263)
9.915343,78.1141066,3,,POINT (78.1141066 9.915343)
9.9153,78.1158342,3,,POINT (78.1158342 9.9153)
9.9153492,78.1169505,3,,POINT (78.1169505 9.9153492)
9.9153675,78.1126036,3,,POINT (78.1126036 9.9153675)
9.9154518,78.1224305,4,,POINT (78.1224305 9.9154518)
9.915468,78.1174925,4,,POINT (78.1174925 9.915468)
9.9154932,78.1245855,4,,POINT (78.1245855 9.9154932)
9.9154383,78.11997,3,,POINT (78.11997 9.9154383)
9.9155298,78.125023,4,,POINT (78.125023 9.9155298)
9.9155667,78.1231514,4,,POINT (78.1231514 9.9155667)
9.9156219,78.1182907,3,,POINT (78.1182907 9.9156219)
9.915632,78.1145015,3,,POINT (78.1145015 9.915632)
9.9156462,78.1240385,3,,POINT (78.1240385 9.9156462)
9.9156692,78.1212602,3,,POINT (78.1212602 9.9156692)
9.9156723,78.1335074,3,,POINT (78.1335074 9.9156723)
9.9157554,78.1223486,3,,POINT (78.1223486 9.9157554)
9.9158426,78.1145015,3,,POINT (78.1145015 9.9158426)
9.9158688,78.1141821,4,,POINT (78.1141821 9.9158688)
9.915922,78.1231013,3,,POINT (78.1231013 9.915922)
9.9159589,78.1311064,3,,POINT (78.1311064 9.9159589)
9.9160088,78.1211829,3,,POINT (78.1211829 9.9160088)
9.9161359,78.1230712,3,,POINT (78.1230712 9.9161359)
9.9161507,78.1366284,4,,POINT (78.1366284 9.9161507)
9.916215,78.1126516,3,,POINT (78.1126516 9.916215)
9.9162539,78.1397968,3,,POINT (78.1397968 9.9162539)
9.9164659,78.1392426,3,,POINT (78.1392426 9.9164659)
9.9164395,78.1198596,3,,POINT (78.1198596 9.9164395)
9.9165815,78.1228915,3,,POINT (78.1228915 9.9165815)
9.9165773,78.1198431,3,,POINT (78.1198431 9.9165773)
9.9166727,78.1396463,3,,POINT (78.1396463 9.9166727)
9.9167082,78.1185295,3,,POINT (78.1185295 9.9167082)
9.9167215,78.1344023,3,,POINT (78.1344023 9.9167215)
9.9167735,78.1142148,3,,POINT (78.1142148 9.9167735)
9.9168421,78.1409107,3,,POINT (78.1409107 9.9168421)
9.9168902,78.1239479,3,,POINT (78.1239479 9.9168902)
9.9168769,78.1145376,3,,POINT (78.1145376 9.9168769)
9.9169237,78.1378418,4,,POINT (78.1378418 9.9169237)
9.9169433,78.1249498,3,,POINT (78.1249498 9.9169433)
9.9169198,78.124507,4,,POINT (78.124507 9.9169198)
9.917079,78.1372537,3,,POINT (78.1372537 9.917079)
9.9171375,78.1368172,3,,POINT (78.1368172 9.9171375)
9.9172697,78.1227119,3,,POINT (78.1227119 9.9172697)
9.9174645,78.1162898,3,,POINT (78.1162898 9.9174645)
9.9175899,78.1167404,3,,POINT (78.1167404 9.9175899)
9.9175446,78.1411192,1,,POINT (78.1411192 9.9175446)
9.9179517,78.136648,3,,POINT (78.136648 9.9179517)
9.9180804,78.1171948,3,,POINT (78.1171948 9.9180804)
9.9182056,78.1183007,3,,POINT (78.1183007 9.9182056)
9.9187283,78.1369803,3,,POINT (78.1369803 9.9187283)
9.9189845,78.1163245,3,,POINT (78.1163245 9.9189845)
9.9190126,78.1164483,3,,POINT (78.1164483 9.9190126)
9.919109,78.1308906,3,,POINT (78.1308906 9.919109)
9.919067,78.1360298,3,,POINT (78.1360298 9.919067)
9.9188863,78.1159007,3,,POINT (78.1159007 9.9188863)
9.919338,78.1350216,3,,POINT (78.1350216 9.919338)
9.9194151,78.1243727,3,,POINT (78.1243727 9.9194151)
9.9201571,78.1243332,3,,POINT (78.1243332 9.9201571)
9.9201574,78.1242327,3,,POINT (78.1242327 9.9201574)
9.920276,78.1247524,3,,POINT (78.1247524 9.920276)
9.9202807,78.1243267,3,,POINT (78.1243267 9.9202807)
9.9202314,78.133232,3,,POINT (78.133232 9.9202314)
9.9207251,78.1155464,3,,POINT (78.1155464 9.9207251)
9.9207484,78.1161925,3,,POINT (78.1161925 9.9207484)
9.920822,78.1240411,4,,POINT (78.1240411 9.920822)
9.9208827,78.1242749,4,,POINT (78.1242749 9.9208827)
9.9209085,78.132208,3,,POINT (78.132208 9.9209085)
9.9214705,78.116073,3,,POINT (78.116073 9.9214705)
9.9217316,78.1171723,4,,POINT (78.1171723 9.9217316)
9.9217613,78.1158936,3,,POINT (78.1158936 9.9217613)
9.9219476,78.1238321,4,,POINT (78.1238321 9.9219476)
9.9219861,78.1239935,4,,POINT (78.1239935 9.9219861)
9.9220885,78.1244218,4,,POINT (78.1244218 9.9220885)
9.9221068,78.1191902,3,,POINT (78.1191902 9.9221068)
9.9221127,78.1237778,3,,POINT (78.1237778 9.9221127)
9.9221629,78.1171341,3,,POINT (78.1171341 9.9221629)
9.9221841,78.1172682,3,,POINT (78.1172682 9.9221841)
9.9223617,78.1193845,3,,POINT (78.1193845 9.9223617)
9.9226098,78.1193397,4,,POINT (78.1193397 9.9226098)
9.9227627,78.1204198,4,,POINT (78.1204198 9.9227627)
9.9229081,78.1173986,3,,POINT (78.1173986 9.9229081)
